1629135701.000000, IBI
11.781250,0.671875
12.484375,0.703125
13.156250,0.671875
13.828125,0.671875
14.515625,0.687500
15.203125,0.687500
15.906250,0.703125
16.578125,0.671875
17.281250,0.703125
17.937500,0.656250
18.625000,0.687500
19.281250,0.656250
67.453125,0.734375
68.125000,0.671875
102.031250,0.718750
102.718750,0.687500
103.421875,0.703125
104.140625,0.718750
104.796875,0.656250
105.484375,0.687500
106.171875,0.687500
106.859375,0.687500
107.562500,0.703125
154.625000,0.765625
155.375000,0.750000
156.140625,0.765625
156.937500,0.796875
157.765625,0.828125
158.531250,0.765625
159.281250,0.750000
160.031250,0.750000
160.765625,0.734375
161.484375,0.718750
162.187500,0.703125
162.890625,0.703125
163.625000,0.734375
164.406250,0.781250
165.156250,0.750000
165.921875,0.765625
166.687500,0.765625
167.437500,0.750000
168.203125,0.765625
168.984375,0.781250
169.750000,0.765625
170.515625,0.765625
171.312500,0.796875
172.078125,0.765625
172.843750,0.765625
173.640625,0.796875
198.421875,0.828125
199.218750,0.796875
199.984375,0.765625
200.781250,0.796875
201.546875,0.765625
202.343750,0.796875
203.140625,0.796875
203.937500,0.796875
204.718750,0.781250
205.531250,0.812500
206.296875,0.765625
207.062500,0.765625
207.812500,0.750000
208.593750,0.781250
209.375000,0.781250
210.093750,0.718750
210.796875,0.703125
211.515625,0.718750
212.218750,0.703125
212.953125,0.734375
213.656250,0.703125
214.390625,0.734375
215.156250,0.765625
216.000000,0.843750
235.687500,0.718750
236.437500,0.750000
237.156250,0.718750
237.890625,0.734375
238.640625,0.750000
239.359375,0.718750
240.093750,0.734375
240.828125,0.734375
241.578125,0.750000
242.343750,0.765625
243.078125,0.734375
243.796875,0.718750
244.515625,0.718750
245.234375,0.718750
245.921875,0.687500
246.609375,0.687500
247.312500,0.703125
248.015625,0.703125
248.750000,0.734375
249.515625,0.765625
250.281250,0.765625
251.093750,0.812500
251.875000,0.781250
252.656250,0.781250
253.375000,0.718750
254.062500,0.687500
254.734375,0.671875
255.421875,0.687500
256.109375,0.687500
256.781250,0.671875
257.515625,0.734375
258.250000,0.734375
259.000000,0.750000
268.906250,0.765625
269.656250,0.750000
270.390625,0.734375
271.125000,0.734375
271.828125,0.703125
272.531250,0.703125
273.265625,0.734375
273.984375,0.718750
274.734375,0.750000
275.453125,0.718750
276.171875,0.718750
276.875000,0.703125
277.562500,0.687500
278.250000,0.687500
278.921875,0.671875
279.640625,0.718750
280.375000,0.734375
281.171875,0.796875
281.921875,0.750000
282.687500,0.765625
283.468750,0.781250
284.250000,0.781250
285.000000,0.750000
285.750000,0.750000
286.500000,0.750000
287.250000,0.750000
287.968750,0.718750
288.734375,0.765625
289.500000,0.765625
290.265625,0.765625
291.046875,0.781250
291.750000,0.703125
292.453125,0.703125
293.171875,0.718750
293.875000,0.703125
294.578125,0.703125
295.343750,0.765625
306.843750,0.812500
307.578125,0.734375
308.312500,0.734375
309.046875,0.734375
309.796875,0.750000
310.562500,0.765625
311.375000,0.812500
312.171875,0.796875
312.984375,0.812500
313.765625,0.781250
314.531250,0.765625
315.328125,0.796875
316.125000,0.796875
316.906250,0.781250
317.671875,0.765625
