61,7,-13
60,7,-14
60,7,-15
59,7,-16
58,7,-17
59,7,-16
60,7,-14
59,7,-13
59,7,-13
58,6,-15
59,6,-15
60,6,-15
60,6,-16
59,6,-16
59,6,-16
59,6,-16
59,7,-16
59,7,-16
59,7,-16
59,6,-15
59,6,-15
58,6,-16
59,6,-16
59,6,-16
59,6,-15
59,6,-15
59,6,-16
58,6,-15
58,6,-16
59,7,-15
59,6,-16
59,7,-16
59,7,-16
59,7,-16
59,7,-16
59,7,-16
59,7,-16
58,7,-16
59,7,-16
59,7,-15
59,7,-15
59,7,-16
58,7,-16
59,7,-16
59,7,-16
59,7,-15
60,7,-15
59,8,-16
59,7,-16
59,7,-15
59,7,-15
58,7,-15
59,7,-15
59,7,-15
59,7,-15
59,7,-15
59,7,-16
59,7,-15
60,7,-15
59,7,-16
59,7,-15
58,7,-15
59,8,-15
59,7,-16
59,7,-15
59,7,-15
59,8,-16
58,8,-15
59,7,-15
59,8,-15
59,8,-15
59,8,-15
59,8,-15
59,8,-15
59,8,-15
59,7,-15
59,7,-16
59,8,-17
59,8,-17
58,8,-17
58,8,-17
59,8,-16
58,8,-17
59,8,-17
61,7,-16
57,7,-18
58,7,-18
59,7,-17
59,8,-18
58,8,-18
59,7,-18
59,7,-19
59,7,-18
59,7,-19
57,6,-19
58,6,-19
58,6,-19
58,6,-18
58,6,-18
58,6,-18
59,6,-18
58,6,-18
58,7,-18
57,7,-18
58,7,-20
57,7,-19
58,7,-19
57,7,-20
57,7,-20
57,8,-19
57,8,-20
57,8,-20
59,8,-19
58,8,-19
57,8,-20
58,8,-18
57,8,-18
58,8,-19
58,8,-20
58,9,-18
59,8,-18
58,8,-18
59,8,-17
59,8,-17
59,9,-18
57,8,-17
60,8,-16
59,8,-15
59,8,-15
59,8,-15
58,9,-15
58,9,-15
58,9,-15
58,10,-15
58,9,-15
60,9,-15
60,10,-15
58,9,-15
59,9,-15
59,9,-16
58,9,-17
58,9,-17
58,9,-17
58,9,-17
58,9,-18
59,9,-18
59,9,-18
59,9,-17
59,9,-18
58,8,-18
58,7,-18
57,7,-18
58,7,-17
59,8,-17
59,8,-18
57,9,-18
58,9,-18
59,9,-17
58,10,-17
57,11,-19
59,11,-19
59,10,-19
59,9,-17
59,9,-17
57,10,-18
58,10,-17
58,10,-16
58,10,-15
57,10,-17
56,10,-16
59,10,-14
59,10,-15
58,11,-15
58,11,-14
60,11,-16
63,11,-18
66,9,-18
61,7,-14
61,5,-14
59,6,-14
60,6,-15
62,4,-17
60,3,-13
59,2,-13
59,0,-12
58,0,-10
58,1,-10
55,0,-9
58,2,-13
62,0,-14
61,-1,-9
62,-2,-7
62,-1,-9
60,-2,-8
59,-3,-8
59,-5,-7
60,-5,-8
62,-5,-7
60,-4,-7
61,-4,-7
61,-3,-8
61,-3,-8
61,-3,-8
60,-4,-7
59,-4,-6
60,-4,-7
60,-4,-7
60,-4,-7
61,-3,-7
61,-3,-7
62,-3,-6
61,-3,-6
61,-3,-6
61,-3,-6
61,-3,-6
60,-2,-6
60,-2,-6
60,-1,-6
59,-1,-5
59,-1,-5
60,-1,-5
61,-1,-6
61,0,-6
59,0,-6
60,1,-7
60,0,-7
61,0,-7
60,0,-8
60,0,-10
61,-1,-10
59,0,-12
58,1,-14
61,1,-15
62,0,-15
62,0,-15
62,-1,-15
63,-1,-14
60,0,-15
61,-1,-15
61,-1,-13
59,0,-12
58,0,-12
60,0,-11
59,0,-11
58,0,-11
58,0,-10
59,0,-10
60,1,-12
59,1,-11
60,1,-10
61,0,-10
61,-1,-9
61,-1,-11
60,-1,-11
60,-1,-11
62,0,-11
62,0,-12
60,-1,-11
60,-1,-11
60,-2,-11
59,-3,-11
60,-4,-11
60,-5,-11
61,-6,-12
63,-7,-11
64,-7,-9
60,-6,-8
60,-5,-8
62,-5,-5
62,-4,-4
62,-8,2
62,-14,3
56,-10,1
43,-10,1
38,-8,5
30,-10,10
29,-18,12
29,-25,13
40,-32,14
47,-38,14
49,-45,11
46,-52,8
43,-54,8
40,-63,10
38,-67,11
33,-70,14
30,-74,16
28,-75,17
23,-74,19
21,-73,18
20,-69,18
19,-66,16
19,-65,16
18,-63,15
17,-63,15
16,-61,13
14,-61,11
14,-61,10
14,-61,10
13,-62,10
13,-61,9
12,-61,9
12,-61,10
10,-60,9
10,-61,10
10,-60,11
10,-61,12
10,-61,12
11,-61,13
11,-62,13
11,-61,13
12,-62,14
12,-62,14
12,-62,14
12,-62,14
13,-62,13
14,-62,13
14,-62,13
14,-61,13
14,-61,13
14,-61,13
14,-61,13
14,-62,13
13,-62,12
13,-62,12
12,-62,12
12,-61,13
12,-61,13
11,-61,13
11,-61,13
11,-61,13
10,-62,14
10,-62,14
10,-62,14
10,-62,14
10,-62,14
10,-62,14
10,-62,14
10,-61,14
10,-61,14
10,-61,14
10,-61,13
10,-61,13
11,-60,13
11,-60,14
11,-60,14
11,-60,14
11,-60,14
12,-60,15
12,-60,14
12,-60,15
12,-60,15
12,-60,15
12,-61,15
12,-62,15
12,-62,15
12,-62,16
11,-62,15
11,-63,15
12,-64,15
11,-64,14
7,-66,10
12,-68,12
13,-66,17
11,-64,16
8,-59,14
6,-54,14
6,-53,15
8,-51,16
9,-51,14
10,-53,13
13,-58,14
14,-62,13
17,-67,15
18,-69,16
17,-67,15
13,-66,12
11,-65,11
9,-63,11
8,-61,10
9,-60,9
10,-61,8
11,-61,9
12,-63,9
11,-64,10
10,-63,10
9,-61,11
9,-61,11
9,-61,12
10,-61,11
11,-61,11
12,-63,11
13,-63,11
13,-61,10
14,-61,10
14,-61,10
15,-62,9
15,-63,9
15,-63,9
15,-63,8
15,-62,8
14,-62,7
14,-63,6
13,-63,6
12,-63,5
12,-62,5
12,-62,5
12,-61,5
12,-62,6
11,-63,6
11,-63,6
11,-63,6
11,-64,6
11,-65,6
11,-64,6
11,-63,6
12,-63,7
12,-63,7
15,-64,5
16,-64,5
18,-65,4
28,-66,3
36,-66,1
44,-61,8
53,-58,7
72,-56,10
81,-54,12
73,-53,10
60,-50,6
62,-51,10
62,-50,11
48,-57,24
26,-54,18
15,-51,17
8,-44,16
8,-36,24
-48,-31,-35
8,-61,35
17,-20,57
19,-26,52
1,-35,46
24,-26,54
28,-27,59
13,-18,51
5,-22,45
16,-26,49
36,-26,44
45,-30,41
23,-45,38
27,-20,40
55,-32,39
50,-37,37
36,-28,38
55,-29,25
58,-38,13
48,-32,15
45,-38,20
41,-39,17
41,-40,13
45,-44,22
15,-56,14
31,-40,15
40,-37,16
36,-57,9
39,-47,9
36,-48,8
28,-48,6
24,-48,6
19,-52,6
17,-59,7
20,-65,8
28,-76,9
31,-79,10
34,-83,11
33,-83,13
31,-82,14
29,-80,14
24,-73,14
22,-69,13
18,-64,13
17,-60,13
16,-54,14
16,-54,14
16,-54,13
15,-55,14
15,-56,15
14,-60,16
13,-63,17
11,-64,18
8,-65,18
7,-64,17
4,-64,17
3,-63,16
3,-62,16
3,-61,16
3,-62,16
5,-63,16
5,-65,15
5,-66,15
6,-65,14
6,-64,14
7,-62,13
7,-59,12
8,-58,12
9,-58,12
10,-58,12
11,-59,12
12,-61,13
12,-61,13
11,-63,14
11,-63,14
10,-63,15
9,-63,15
9,-64,16
8,-63,16
8,-63,16
7,-62,17
6,-62,16
6,-62,16
5,-61,15
5,-62,15
5,-62,15
5,-62,14
5,-61,14
5,-60,13
5,-59,13
6,-58,13
7,-60,13
7,-60,13
8,-61,14
8,-61,14
8,-63,15
8,-64,16
8,-64,15
8,-61,15
