1629351578.000000, IBI
11.734375,0.687500
12.515625,0.781250
17.937500,0.828125
18.734375,0.796875
27.750000,0.750000
31.281250,0.703125
349.609375,0.718750
350.312500,0.703125
351.015625,0.703125
351.796875,0.781250
359.000000,0.625000
359.609375,0.609375
360.250000,0.640625
360.859375,0.609375
361.484375,0.625000
362.109375,0.625000
362.734375,0.625000
363.343750,0.609375
363.968750,0.625000
364.609375,0.640625
365.234375,0.625000
365.875000,0.640625
366.515625,0.640625
367.171875,0.656250
367.875000,0.703125
368.578125,0.703125
369.250000,0.671875
369.890625,0.640625
370.546875,0.656250
378.500000,0.703125
379.218750,0.718750
379.906250,0.687500
380.578125,0.671875
381.250000,0.671875
381.890625,0.640625
382.546875,0.656250
387.109375,0.687500
387.765625,0.656250
388.421875,0.656250
389.109375,0.687500
389.828125,0.718750
390.546875,0.718750
391.281250,0.734375
392.015625,0.734375
392.781250,0.765625
393.546875,0.765625
394.296875,0.750000
395.015625,0.718750
395.765625,0.750000
396.500000,0.734375
397.218750,0.718750
397.937500,0.718750
398.656250,0.718750
399.421875,0.765625
400.203125,0.781250
400.953125,0.750000
401.703125,0.750000
402.468750,0.765625
403.250000,0.781250
404.000000,0.750000
404.734375,0.734375
405.468750,0.734375
406.203125,0.734375
406.921875,0.718750
525.687500,0.625000
526.328125,0.640625
526.953125,0.625000
527.593750,0.640625
528.234375,0.640625
528.875000,0.640625
539.859375,0.578125
540.515625,0.656250
541.031250,0.515625
541.640625,0.609375
542.296875,0.656250
609.921875,0.765625
716.359375,0.578125
921.109375,0.640625
921.750000,0.640625
922.421875,0.671875
959.718750,0.640625
960.375000,0.656250
961.046875,0.671875
961.687500,0.640625
962.328125,0.640625
963.000000,0.671875
963.671875,0.671875
964.281250,0.609375
964.953125,0.671875
965.625000,0.671875
966.296875,0.671875
966.953125,0.656250
967.656250,0.703125
983.187500,0.640625
983.843750,0.656250
984.390625,0.546875
988.343750,0.640625
989.062500,0.718750
989.718750,0.656250
990.375000,0.656250
1001.390625,0.687500
1002.031250,0.640625
1002.765625,0.734375
1055.343750,0.671875
1055.984375,0.640625
1056.609375,0.625000
1057.281250,0.671875
1057.906250,0.625000
1058.500000,0.593750
1070.328125,0.703125
1071.000000,0.671875
1071.562500,0.562500
1080.312500,0.703125
1081.125000,0.812500
1081.812500,0.687500
1082.593750,0.781250
1083.375000,0.781250
1084.125000,0.750000
1098.984375,0.734375
1099.750000,0.765625
1100.515625,0.765625
1108.171875,0.656250
1108.890625,0.718750
1109.640625,0.750000
1110.390625,0.750000
1111.109375,0.718750
1111.812500,0.703125
1112.531250,0.718750
1113.250000,0.718750
1113.937500,0.687500
1114.625000,0.687500
1115.328125,0.703125
1116.031250,0.703125
1116.734375,0.703125
1117.343750,0.609375
1121.078125,0.734375
1378.406250,0.640625
1379.140625,0.734375
1380.000000,0.859375
1391.578125,0.765625
1392.281250,0.703125
1392.968750,0.687500
1393.656250,0.687500
1394.390625,0.734375
1395.093750,0.703125
1395.796875,0.703125
1396.515625,0.718750
1397.265625,0.750000
1407.250000,0.718750
1419.609375,0.750000
1420.375000,0.765625
1421.156250,0.781250
1421.953125,0.796875
1422.687500,0.734375
1423.437500,0.750000
1424.218750,0.781250
1425.031250,0.812500
1425.843750,0.812500
1426.609375,0.765625
1427.359375,0.750000
1428.156250,0.796875
1428.968750,0.812500
1429.765625,0.796875
1430.546875,0.781250
1431.296875,0.750000
1432.046875,0.750000
1432.875000,0.828125
1433.703125,0.828125
1434.468750,0.765625
1435.203125,0.734375
1435.937500,0.734375
1436.625000,0.687500
1437.500000,0.875000
1438.218750,0.718750
1438.984375,0.765625
1439.765625,0.781250
1440.546875,0.781250
1441.328125,0.781250
1442.046875,0.718750
1442.812500,0.765625
1443.593750,0.781250
1444.328125,0.734375
1445.078125,0.750000
1445.828125,0.750000
1446.609375,0.781250
1447.375000,0.765625
1448.078125,0.703125
1448.796875,0.718750
1449.500000,0.703125
1450.250000,0.750000
1451.000000,0.750000
1451.734375,0.734375
1459.906250,0.781250
1460.687500,0.781250
1461.453125,0.765625
1462.203125,0.750000
1462.953125,0.750000
1463.750000,0.796875
1464.531250,0.781250
1465.296875,0.765625
1466.078125,0.781250
1466.875000,0.796875
1467.656250,0.781250
1468.421875,0.765625
1469.140625,0.718750
1469.921875,0.781250
1470.718750,0.796875
1471.500000,0.781250
1472.265625,0.765625
1473.031250,0.765625
1473.812500,0.781250
1474.593750,0.781250
1475.328125,0.734375
1476.093750,0.765625
1476.859375,0.765625
1477.640625,0.781250
1478.421875,0.781250
1479.234375,0.812500
1480.031250,0.796875
1480.875000,0.843750
1492.093750,0.765625
1492.843750,0.750000
1493.609375,0.765625
1494.359375,0.750000
1495.093750,0.734375
1495.781250,0.687500
1496.515625,0.734375
1497.312500,0.796875
1498.156250,0.843750
1498.984375,0.828125
1499.781250,0.796875
1500.593750,0.812500
1501.375000,0.781250
1502.109375,0.734375
1502.812500,0.703125
1503.515625,0.703125
1504.171875,0.656250
1504.843750,0.671875
1505.515625,0.671875
1506.171875,0.656250
1506.859375,0.687500
1507.578125,0.718750
1508.343750,0.765625
1509.156250,0.812500
1509.906250,0.750000
1510.656250,0.750000
1511.406250,0.750000
1512.156250,0.750000
1512.890625,0.734375
1513.593750,0.703125
1514.296875,0.703125
1515.015625,0.718750
1515.734375,0.718750
1516.421875,0.687500
1522.234375,0.750000
1522.968750,0.734375
1523.671875,0.703125
1524.359375,0.687500
1525.078125,0.718750
1525.796875,0.718750
1526.500000,0.703125
1527.203125,0.703125
1540.968750,0.687500
1541.640625,0.671875
1542.328125,0.687500
1543.062500,0.734375
1543.796875,0.734375
1544.546875,0.750000
1545.250000,0.703125
1545.984375,0.734375
1546.750000,0.765625
1547.484375,0.734375
1548.218750,0.734375
1548.984375,0.765625
1549.750000,0.765625
1550.515625,0.765625
1551.281250,0.765625
1552.046875,0.765625
1552.828125,0.781250
1553.609375,0.781250
1554.343750,0.734375
1555.093750,0.750000
1555.843750,0.750000
1556.609375,0.765625
1557.390625,0.781250
1558.140625,0.750000
1558.906250,0.765625
1559.687500,0.781250
1560.421875,0.734375
1561.156250,0.734375
1561.843750,0.687500
1562.500000,0.656250
1563.234375,0.734375
1563.984375,0.750000
1564.718750,0.734375
1565.484375,0.765625
1566.234375,0.750000
1566.984375,0.750000
1567.734375,0.750000
1568.453125,0.718750
1569.171875,0.718750
1569.906250,0.734375
1570.640625,0.734375
1571.375000,0.734375
1572.156250,0.781250
1572.921875,0.765625
1573.703125,0.781250
1574.453125,0.750000
1575.187500,0.734375
1575.906250,0.718750
1576.609375,0.703125
1577.343750,0.734375
1578.078125,0.734375
1578.796875,0.718750
1579.500000,0.703125
1580.234375,0.734375
1580.953125,0.718750
1581.671875,0.718750
1582.375000,0.703125
1583.093750,0.718750
1583.828125,0.734375
1584.562500,0.734375
1585.312500,0.750000
1586.015625,0.703125
1586.718750,0.703125
1587.437500,0.718750
1588.125000,0.687500
1588.828125,0.703125
1589.515625,0.687500
1590.203125,0.687500
1590.890625,0.687500
1591.593750,0.703125
1592.296875,0.703125
1593.015625,0.718750
1593.734375,0.718750
1594.437500,0.703125
1595.140625,0.703125
1595.828125,0.687500
1596.546875,0.718750
1597.234375,0.687500
1597.890625,0.656250
1598.546875,0.656250
1599.187500,0.640625
1599.843750,0.656250
1600.515625,0.671875
1601.187500,0.671875
1601.890625,0.703125
1602.609375,0.718750
1603.359375,0.750000
1604.062500,0.703125
1604.796875,0.734375
1605.546875,0.750000
1606.312500,0.765625
1607.046875,0.734375
1607.781250,0.734375
1608.531250,0.750000
1609.343750,0.812500
1610.156250,0.812500
1610.906250,0.750000
1611.687500,0.781250
1612.453125,0.765625
1613.234375,0.781250
1613.984375,0.750000
1614.765625,0.781250
1615.562500,0.796875
1616.375000,0.812500
1617.171875,0.796875
1617.953125,0.781250
1618.718750,0.765625
1619.468750,0.750000
1620.203125,0.734375
1620.968750,0.765625
1621.734375,0.765625
1622.515625,0.781250
1623.265625,0.750000
1624.015625,0.750000
1624.796875,0.781250
1625.562500,0.765625
1626.343750,0.781250
1627.078125,0.734375
1627.843750,0.765625
1628.609375,0.765625
1629.375000,0.765625
1630.093750,0.718750
1630.859375,0.765625
1631.640625,0.781250
1632.421875,0.781250
1633.171875,0.750000
1633.906250,0.734375
1634.640625,0.734375
1635.375000,0.734375
1636.109375,0.734375
1636.828125,0.718750
1637.515625,0.687500
1638.265625,0.750000
1639.015625,0.750000
1639.765625,0.750000
1640.484375,0.718750
1641.187500,0.703125
1641.875000,0.687500
1642.578125,0.703125
1643.281250,0.703125
1644.000000,0.718750
1644.687500,0.687500
1645.359375,0.671875
1646.062500,0.703125
1646.796875,0.734375
1647.593750,0.796875
1648.359375,0.765625
1649.078125,0.718750
1649.765625,0.687500
1650.484375,0.718750
1651.203125,0.718750
1651.921875,0.718750
1652.656250,0.734375
1653.390625,0.734375
1654.109375,0.718750
1654.843750,0.734375
1663.671875,0.765625
1664.421875,0.750000
1665.171875,0.750000
1665.921875,0.750000
1666.640625,0.718750
1674.421875,0.640625
1675.093750,0.671875
1675.796875,0.703125
1676.500000,0.703125
1677.218750,0.718750
1677.890625,0.671875
1678.625000,0.734375
1679.359375,0.734375
1680.109375,0.750000
1680.828125,0.718750
1681.562500,0.734375
1682.312500,0.750000
1683.078125,0.765625
1683.828125,0.750000
